"id","default"
354075,4.38760141391306e-12
81631,0.999999999999118
42496,5.66489929076825e-12
5717,0.0845886219630886
385286,0.99999999712716
111674,2.22044604925031e-16
11274,2.22044604925031e-16
378436,4.84670822521099e-12
346182,2.22044604925031e-16
162696,3.89876319851293e-12
170364,0.19893385732043
8209,0.150974702824646
20678,0.201599838013297
354989,0.262023605145796
271042,2.22044604925031e-16
364740,1.36407416538873e-12
210437,2.22044604925031e-16
151889,0.242987803570386
284444,0.116573351588543
344852,2.08816462358808e-12
26407,0.401019517177355
298019,0.125303058168431
326649,1.39274357991174e-12
66303,0.128658983321804
52884,2.70854703051483e-12
295737,0.407270587041842
128798,0.0700836947031346
166742,0.214139222740445
133999,0.99999999469989
43548,1
298497,2.22044604925031e-16
94780,0.193475546995285
236676,0.999999991463573
112900,1.01740941281955e-11
254858,2.22044604925031e-16
373070,0.58428676858057
144140,0.244886259372992
260833,0.345756629821629
217244,0.215810002919179
284979,0.639239765197711
390386,0.261092759961601
366974,0.373250936031184
249500,0.239810835947534
284503,2.22044604925031e-16
160801,0.250873341150041
225447,0.131564340687965
365313,0.120507209026123
153079,0.108909105295079
165369,2.22044604925031e-16
152925,0.277154291950499
262500,0.607434603822236
159783,2.22044604925031e-16
296870,0.157806039663801
227883,0.267731702667738
82085,2.19456849730654e-12
328101,1.11823093691114e-12
315454,1
243057,0.123605354170808
63585,2.0931958461976e-12
197836,0.166779918609208
328509,0.172971687060183
192753,0.999999999999401
254578,0.147227228617227
4690,0.115103555475096
326191,0.205906696846212
249505,9.99099544192642e-13
21216,2.22044604925031e-16
364978,0.28955613975956
351245,2.90951651057053e-12
151815,0.265748727877402
125825,0.208483027450567
32245,0.166836471357209
168827,0.255308998183175
294665,0.11173506807584
99787,0.116830686367737
294796,0.423381439932096
113316,1.03908346983491e-11
50451,0.121965485270128
21598,0.226005009542803
30961,0.272410265607579
345814,0.446182249685881
352249,0.199001732534889
380837,7.04896617365488e-12
183575,2.22044604925031e-16
269936,0.316359788386863
258598,1
32968,3.22514191736442e-12
372628,0.0670206666926021
299387,0.265794529991929
373706,0.247467894103898
153546,0.349037937747451
170569,0.9999999999966
235382,2.18939015967605e-12
221811,0.127208954686967
79810,0.209006916891734
312309,0.664279168363612
254544,0.304541221233833
129821,0.175803852405371
49327,0.192550405837118
76445,0.668871131168661
65364,2.93949613872824e-12
208633,0.107447072652226
110570,3.80586360575518e-12
190450,1
291343,0.054018120121232
335433,0.145628594307422
163709,2.39029690223865e-12
315664,0.282172996495259
339574,0.999999982461675
386801,1
233366,1
320065,0.266483608340186
257212,1.16360100815695e-11
118421,0.133077451521816
326094,0.288097132997045
295751,0.510237544556425
96786,0.295748380969006
38050,0.0926012883983822
370563,0.0755445420214304
366554,0.41096598771335
310830,0.0979010850822489
232891,0.27961212049516
302430,0.0585766097156815
95794,0.16047878091975
58888,3.15721715663899e-12
379390,0.207591853815576
272786,0.143705574567916
100305,0.250671830316453
373443,0.6020397124236
328887,0.0811018388393063
275627,0.304594016317668
19262,0.186130965531486
29703,0.999999999999488
219212,0.202900886004167
326114,0.220417756117619
106868,0.0441050218078419
255222,0.0917819700441473
347976,0.0845899941882155
313908,0.104580094200563
324182,0.999999994081461
321643,6.92043786753832e-12
116900,0.208371143818105
113588,2.15003872051439e-12
43087,0.389203498653566
7793,0.222793533072071
240924,0.20028445343019
28842,0.174529642265719
272104,0.34926875102981
273685,2.73210319332617e-12
310824,0.151427453531438
154942,5.23346128261862e-12
132838,2.22044604925031e-16
147665,0.139954943762354
71683,2.22044604925031e-16
373886,4.0178792660106e-12
94140,2.22044604925031e-16
358939,4.37939923343505e-12
162025,2.22044604925031e-16
181420,3.33848038833724e-12
251407,2.22044604925031e-16
143809,2.22044604925031e-16
111192,2.22044604925031e-16
20414,0.267217954159085
73515,0.103078796093821
292712,1.46939714701684e-12
347064,0.361869326367793
30146,0.999999960635047
37362,0.144452033446332
132139,0.117511273324383
83277,0.117263899757251
125696,0.144506533714598
79495,2.22044604925031e-16
51813,0.337820472244059
24834,0.294619995244971
284573,0.210540378081104
31629,0.164022175113938
106672,0.214480535989877
204628,1
131189,6.58543891800516e-12
309900,0.415787939951889
221411,5.85464051123742e-12
7533,0.999999984709512
365032,2.22044604925031e-16
26514,0.999999999998024
347111,0.201647813055086
111723,0.308842328988927
238894,0.636870571573176
319597,0.149650915121508
94625,1.70143379817541e-12
373325,0.218581802671508
253864,2.22044604925031e-16
212867,0.495885178598301
134167,0.111126861548036
115286,5.50735197101622e-12
180615,0.0782943223065989
310449,0.403818754859916
113232,0.999999999997907
135577,2.92530066999788e-12
341846,1.36619509253699e-12
131854,1
161314,3.45561810357163e-12
239712,2.22044604925031e-16
37269,3.56116227704721e-12
272131,0.263215926475297
303294,0.47595348531117
295297,8.19870889429385e-12
276579,2.63130036799688e-12
383148,0.23142430150346
261750,2.22044604925031e-16
100114,0.585335000713018
258332,6.40584271537906e-13
113979,0.205553405276078
314391,0.206312781499635
334950,0.167825488233276
201193,0.357558843528453
190435,1.04615585120319e-11
115916,0.128834769286373
297500,0.255237041101068
95869,0.999999999998709
357944,0.120239788660991
116094,0.218227966063706
380108,0.127780631066394
131856,0.503104062725672
298640,0.165807958378671
68507,4.87787156365016e-12
198866,0.0873132829017047
9717,5.3845911868454e-12
186487,0.194897533922885
293455,1
371846,0.25091869820869
321736,5.96198513279803e-12
257778,3.39353635527149e-12
259631,0.137221490954651
50197,0.228300676532339
383227,0.999999991374871
81813,0.613117310295809
232647,0.999999990631542
68972,0.175180901805373
81214,1
186093,1.81868668835335e-11
275678,3.40737359936856e-12
129813,0.629212399001125
208160,0.417206667537275
381972,0.444204091919754
229297,0.549778152495374
335024,4.89722588292361e-12
104086,0.165846076769248
59487,1.68874004137673e-12
391195,5.15065043086896e-12
394238,2.57255518863682e-12
48995,3.17375658386993e-12
183572,2.22044604925031e-16
4931,0.236401581292437
252745,0.295477435285205
288794,2.18148131734088e-12
382529,0.106734641297643
183891,6.75859571840063e-12
125560,0.999999993769041
192898,2.22044604925031e-16
128895,5.30571824447715e-12
162335,0.0888663868821171
256657,0.204992178170507
56468,1.41706230475727e-12
180113,1.05155860100578e-12
233971,0.0687326932237572
32970,1
5494,4.25246334162257e-12
329574,0.403245293631251
253528,0.303985749797761
18925,3.63006518006841e-12
139736,1.6753896314277e-12
117415,0.0671840846984514
395166,0.214609009564489
148702,2.94099637816028e-12
89261,3.83975661484169e-12
379555,3.5476602520578e-12
105417,3.30719564804252e-12
193691,2.22044604925031e-16
383284,0.117633284810552
282400,4.20643846838985e-12
108906,0.153400161575203
313372,2.22044604925031e-16
335570,0.296390940959243
301590,0.610728542028715
377615,0.305375388945029
201279,0.21777201579239
186471,0.318087039952177
56979,0.104312671767155
289376,0.169055856183031
81182,2.38501097569887e-12
272862,0.17077727094013
68490,0.185581330378945
209352,0.154014572643329
312516,0.166681147988791
346063,3.22855676967467e-12
99742,2.22044604925031e-16
218126,2.13200704092315e-12
196559,0.123175686426621
274715,2.22044604925031e-16
118335,0.321220856652359
57415,2.22044604925031e-16
291755,0.202030612319419
194840,2.22044604925031e-16
223266,0.165339973054114
110457,0.134172825149242
80598,0.184854439693811
224827,2.22044604925031e-16
66355,3.3159923405717e-12
74200,0.113672982031238
385218,2.22044604925031e-16
274074,0.217168335360841
259615,0.0814867314140312
241004,0.18714411032069
148400,3.56320069310334e-12
7906,1.66786432087712e-12
196257,2.93950850482435e-12
184277,2.22044604925031e-16
248972,0.172688237801312
356907,2.3345457991524e-12
367027,0.146814217539217
298045,0.290060299868629
157639,3.48169277270511e-12
90889,0.217235770911792
85732,0.212195611988082
252475,1.20788674608e-12
271734,0.236820674997184
330386,0.162196508287632
258033,0.238450113152113
242221,0.508272164221145
152593,0.350395996682735
150203,0.153654071417108
226952,0.107273767490036
320803,2.22044604925031e-16
36599,0.148377087891465
193795,2.22044604925031e-16
281044,0.0903118347364004
133944,2.88287815836979e-12
260375,0.0604690184759008
301879,0.252682901962188
391932,0.225005390234519
129659,0.201669831318761
211093,0.105330034736718
11805,0.346069314021689
357457,0.114419400284171
143984,0.286468423383983
123982,2.22044604925031e-16
227730,0.494631937774755
64857,0.109274428224934
395493,0.0519865389988681
371562,0.333540659194097
299300,0.162185830774453
329415,2.22044604925031e-16
385745,0.376090888229442
227687,0.128593002990568
73123,2.22044604925031e-16
382980,0.999999999998968
76860,3.09324460601842e-12
677,0.153669069708501
196139,0.285662432458155
371992,0.189946558877624
262925,0.183440999575613
204942,6.32658643449696e-12
346333,0.999999985629561
198227,0.191306846834229
142180,1
243966,2.63672502986867e-12
160864,0.262816544374059
127607,2.22044604925031e-16
264296,0.397750472947095
353988,0.0966062435916099
276488,2.22044604925031e-16
249033,2.22044604925031e-16
176290,2.22044604925031e-16
90712,0.999999991735299
296096,3.72664369211434e-12
385429,0.382009869536935
284957,0.103014881647114
97370,2.22044604925031e-16
394442,0.147064201346312
45319,0.149979203261757
268114,3.08483243783825e-12
358031,0.182665169589827
154632,1.97965028763222e-12
5801,0.31651764526784
13613,0.150959130257194
72477,0.160110080008965
205115,0.184190457521303
198325,2.22044604925031e-16
193071,0.36033855966591
354268,0.252008744007468
184275,0.309269453277309
327790,2.04368831671768e-12
361837,0.180704625397365
275814,1
193581,0.111282867281314
235244,0.154267880281616
380069,0.188466526713206
9714,0.142404920590063
132066,0.132673041174556
124010,0.118685790373468
100674,1.22495102619499e-12
56833,2.22044604925031e-16
361132,0.0890892109208749
307510,0.200267264859657
359652,0.450072796741543
55973,0.32317997189089
306182,0.089157989587931
233895,0.326693197059621
382508,1
190153,2.4848950513505e-12
383626,2.70341274721391e-12
36440,0.439551387026058
250756,0.112491119668442
280647,0.1244190800832
364188,2.22981652010969e-11
284615,4.89269276184798e-12
366033,1.5126405920305e-12
42113,3.96329637226524e-12
295559,1.55171220017471e-12
322453,0.0665098726711375
180694,3.39602308782362e-12
167895,0.11169438634741
190130,2.22044604925031e-16
124103,2.22044604925031e-16
55705,0.291172264771316
180148,0.499546759087649
373074,0.202439874515999
390790,1
20383,0.999999977298699
386876,2.22044604925031e-16
109420,0.20612921329805
324711,0.0968945870123382
345509,2.22044604925031e-16
239043,0.0566734171376533
32294,1
260219,0.13023115053975
325354,0.513917513797527
279704,2.44043172146718e-12
356934,0.193702714780042
152531,0.119370516728823
343380,0.121972634142721
171654,0.230198625316796
69562,0.146294059725314
67007,3.45492579986161e-12
237597,0.175546456313765
212140,0.999999999996877
311487,1.08338644483847e-11
362411,2.41387528579275e-12
228379,1
375692,1.52223416813612e-12
276611,0.262912656517798
329960,0.28228438647726
78627,0.326621321752986
132613,1.42594579629072e-12
150846,0.209499885703997
88258,0.0311475888288036
313607,0.0722320333969288
35301,2.22044604925031e-16
200760,0.325567662286658
73995,0.288478233604756
380406,0.4749042630151
49534,0.211039073425409
27506,0.999999993066331
386422,0.396308982276175
118274,1
98270,0.12762599659528
259786,0.355629108167433
364199,0.150904268056944
72086,8.23707719225879e-13
33679,3.6386575150686e-12
259806,0.23593331556047
18247,4.37458896709382e-12
12012,0.209307319238168
137646,9.37385207724383e-12
203825,0.0601220865931199
209728,8.78478890213143e-12
329076,0.149149017576488
129448,1
297668,0.314390457501493
231593,0.24096188063297
90328,3.82179263340114e-12
138509,0.103609559576136
56983,7.09862519519529e-12
154235,0.17121899658275
180440,0.164523700911259
170718,0.499139759916047
389540,0.287031750758391
154672,0.247250410822628
106473,2.14207175141391e-12
382467,2.22044604925031e-16
250457,3.41350505733824e-12
382357,0.292057854860811
121594,0.292299432673335
22358,0.345067745616492
222208,0.650156559739941
277699,0.142753166020339
71264,0.157306016315083
329603,0.999999983168256
82226,0.27767631371726
321608,0.166141090655233
270511,9.03197084811835e-13
196645,0.442311785253554
39695,0.24271454181909
172,0.161773358686456
187912,2.22044604925031e-16
22310,0.272865696203389
308034,0.121882155050423
389201,3.07566022740951e-12
87209,2.22044604925031e-16
275185,1.2231489530576e-12
74332,2.22044604925031e-16
126206,0.99999996916793
77329,0.0980268317952965
120515,0.231886436267672
55984,2.22044604925031e-16
173053,0.999999999997849
96488,2.22044604925031e-16
68802,0.544697672034595
60688,0.0907090185714614
106095,0.0509709675583653
294139,2.22044604925031e-16
335279,0.475071177515732
233471,0.19855974831426
326519,0.181461935772515
93596,0.276839461245741
158243,0.228571124427127
275666,3.02897375993392e-12
392297,0.354051846660591
195227,0.110199024243154
208842,0.999999988400921
153401,1
189956,0.309982667500406
352152,0.999999999999245
353705,0.423900625046712
3368,1
286692,0.0283312053404411
196218,2.04475171211229e-12
65330,0.0938639008821464
240069,0.272277256890478
277311,0.157839059229748
131531,1.04601619869051e-11
23331,0.0510424990818387
136947,0.225683458632645
272873,1.76714677461698e-12
195702,2.22044604925031e-16
353212,0.222526834265868
45287,0.139514158325993
23639,0.34664419259255
100688,2.22044604925031e-16
160937,0.201895072649406
15830,0.119232317680937
389625,0.171217040609777
343972,0.300506352405927
390077,0.122088541753562
242197,0.105645037131265
387761,0.189528646096805
333772,0.483291598403482
325867,4.60836173853614e-12
332073,0.351015755542939
383393,0.21435883168268
277412,2.22044604925031e-16
110817,4.28079914096125e-12
127107,2.22044604925031e-16
335444,1.78483640668793e-12
354299,9.94101723107928e-13
381621,0.21637782108582
293876,0.0886472421824957
288724,0.26825777052028
165131,0.124212745848352
254889,0.0925688803130615
147284,0.146432638989291
148923,0.352342612485924
98354,0.199744437675309
40902,0.648383660984467
183153,0.142681654740499
98178,0.157848582944749
200212,2.91797355606341e-12
239898,0.108709426543323
276627,1.05030292631506e-11
116346,1.24608167396585e-12
161951,0.174168180783152
339711,0.9999999883506
280766,0.378388657672685
342326,0.329048587243095
12751,0.283375029462509
392652,2.55313169222887e-12
129127,0.258139628339059
212534,1.885796835519e-12
255765,0.999999999999454
387575,0.999999993712398
184675,2.39349963593743e-12
92385,2.22044604925031e-16
218783,0.113255513828554
113483,2.22044604925031e-16
292549,0.198602592939881
18700,3.85115005850547e-12
159541,0.247469168375694
78602,0.0723314521233211
108411,0.274925047249121
392833,1.23573149795957e-12
332192,5.05973912063755e-12
252388,0.14729512066921
272514,2.28566765656897e-12
27332,0.0961382625585967
4807,0.204109773361794
85784,2.22044604925031e-16
264922,2.22044604925031e-16
391375,0.278022105124205
166820,7.41830779355015e-12
389651,2.22044604925031e-16
82000,0.126515921423457
79685,0.287067074623797
386269,0.216605568209219
196993,2.06265720898868e-12
223434,0.138607243393697
173495,0.278763724012085
141222,0.173849834657403
34065,3.19301727927276e-12
395783,0.138550422508335
176291,3.71461754229729e-12
253555,0.163961321177195
231421,0.41118736672782
162786,0.432701901712327
329026,0.269839631288606
129748,0.200209994209104
233304,0.301081302901392
186421,0.394974210037883
142258,0.253855664940961
74849,0.148364448074207
320436,0.132608204809585
171910,0.25607050269139
105465,1
355043,8.65794736082595e-13
351206,0.194448533224547
203851,0.127903871762834
330284,0.130302252802951
78912,2.22044604925031e-16
227010,0.153652041931399
374303,1.76997651981835e-12
102930,3.76770152434704e-12
335631,0.327073481146941
361553,0.144764201457391
306436,0.406407005452335
44013,0.25736569038144
395253,2.93388526734363e-12
68190,2.22044604925031e-16
73869,0.281396371394223
113793,2.79313408969359e-12
330129,2.22044604925031e-16
35515,0.12276519726527
221338,2.22044604925031e-16
151266,0.104514584458751
298828,0.999999999997993
65920,0.269060090273112
219336,1.55767110055516e-12
265005,0.207410421068001
212098,0.999999999997176
88056,2.22044604925031e-16
142446,1.75903372484358e-12
134233,0.999999999999076
246876,0.0723491079596164
9865,1.15235285285819e-12
9251,1
248990,2.22044604925031e-16
321881,0.174954934881136
228541,2.09225782820317e-12
147341,0.0640548410371473
49131,2.22044604925031e-16
379281,0.123589767457194
128317,0.12664769389638
190883,0.156734964046048
294463,0.417384553849371
341835,2.22044604925031e-16
76305,0.999999986881569
4028,0.286526669516082
65417,0.0728153454430582
28091,1.09832327129854e-12
237336,0.999999991753087
169243,2.22044604925031e-16
376015,0.187295926995269
239128,4.12381001047764e-12
121772,0.999999983647594
200939,1.49523756173181e-12
363116,0.189072638836975
343710,0.999999997265487
2335,0.234706783704763
186648,0.999999991539495
367981,0.135047605647
330820,2.22044604925031e-16
39772,0.291166090212287
141888,0.332094230379048
152348,0.157782069235756
186708,0.999999999996377
130990,0.217983463555151
167840,0.999999994389191
316412,1.01288898036755e-11
245452,0.18945604115309
324101,1.39364732588124e-12
126813,0.222346913276665
389774,1.46129347073553e-12
12350,0.151773022949309
221662,0.315892863676783
263882,0.376078076175082
248249,1.73780019311997e-12
179564,1
100434,2.77080923456617e-12
345996,0.100239803172846
288878,4.05905363174325e-12
325421,1.54669979341782e-12
362273,0.0437174444809217
273798,0.999999986702936
263856,0.14179530035004
259691,0.249605756388965
75246,0.104220380564839
213010,0.701378593849876
110686,0.120532087558354
112079,1.57415652643183e-12
99453,0.271574808434002
265475,3.70837945968776e-12
353209,0.149223986629169
16684,1
371811,0.612014274419719
20709,1.58193281053241e-12
62035,0.0996158248960981
185089,0.270503307089792
144952,0.270692827959411
372016,0.0882394552855562
284847,0.251765571230935
149081,0.315675126078423
194147,0.120670172887324
231955,0.464194077312757
377045,5.25068978835758e-12
248478,0.232854441045057
300277,0.999999999999076
217614,7.89747519694774e-12
269024,2.22044604925031e-16
255914,0.419277910635606
237263,0.250928295395444
339338,0.212263121505355
202540,0.0638891835973542
291241,1.63856644658496e-12
341115,3.55008027915562e-12
348286,0.16395258079761
128197,0.110427106879613
17126,0.121848972041225
13539,0.306145477566072
120495,1
389654,3.61580989909097e-12
311615,0.115269482964549
374257,0.999999993751474
348348,0.265493514901752
11686,2.29830524840927e-12
139722,4.52253523698328e-12
207363,2.22044604925031e-16
258337,0.163653142782452
182584,1.15090119602218e-12
238384,0.122888469047329
304724,0.297622368907112
363340,0.0691787576382453
59378,0.0852332226391265
297059,1
395640,0.271454808523264
284799,0.137488057582334
70424,0.273869580418639
130930,1
111839,2.41049111099523e-12
98598,0.158706446295063
18770,0.153221303831491
389139,0.33858892363351
220626,0.0749736902440792
385895,7.77008431346243e-12
319100,0.388450903872824
187125,2.22044604925031e-16
672,0.38922610816455
229542,0.362877827671044
226366,2.47567065384323e-12
368802,0.511629632750419
63642,2.42055129083007e-12
308480,5.04049406436063e-12
165334,2.22044604925031e-16
322045,0.999999999999574
90732,0.547868316423123
357732,0.11931647804084
161518,2.22044604925031e-16
164706,0.157019012426249
168833,0.999999996685268
238412,0.308202198453496
359470,0.205868981641217
210194,0.129294246911223
225731,0.494629805399674
381504,0.224921247026006
281495,0.0639557040532391
333652,3.48906683208917e-12
276404,0.269735817258309
77487,0.999999990044473
202865,3.13559032135512e-12
373861,0.999999999998678
121889,0.0874737705685463
363006,0.303322340473334
341463,1
283183,0.313768925318484
74935,1.6412304601211e-11
42059,4.61620631953781e-12
179920,0.343933463699628
147807,0.999999973054936
203324,0.999999999996629
101244,0.455021034046625
352011,0.137247690313053
160073,0.213740616775008
358027,0.112055068777783
261947,0.999999999999554
366539,0.447977711078614
144701,1.39429219776881e-12
125777,0.157533982387308
147662,1
105652,2.22044604925031e-16
190422,0.145905257407188
212321,3.30085226107619e-12
362487,0.265906937950571
282226,0.0739502265749788
215694,2.22044604925031e-16
39046,0.134924167208649
244157,0.153343936086496
143311,2.22044604925031e-16
47112,0.336034238025217
153535,1
229339,1.2338196742842e-12
253286,2.22044604925031e-16
186859,0.0720002072409764
392536,0.139424713864364
288910,1.45233587273807e-12
107103,0.135439559790619
294455,0.156981902429411
29330,0.294926407782326
357474,0.455800297579526
308035,1.20694441113045e-11
185816,3.56818987671152e-12
48666,0.143403934588692
250123,0.108022906108189
314122,3.71837266654736e-12
175158,2.22044604925031e-16
292663,0.180102585553491
122323,0.127695655291838
179760,0.222809865204033
206703,2.22044604925031e-16
329430,0.126537198235377
88939,2.22044604925031e-16
211665,1.71959833084112e-11
204166,0.228576483885324
84273,2.55045053669147e-12
317236,2.718226274791e-12
141722,2.22044604925031e-16
370409,0.137410436275657
382537,0.999999999999708
372855,0.199379467054382
348011,0.135099580897367
124828,1.69941781295729e-12
314633,0.208012946917149
384846,6.06343573535528e-12
213559,0.550112991265304
351060,2.22044604925031e-16
290260,1.17153453074787e-12
272511,0.347127163380012
314829,2.2322675159983e-12
298693,0.254965979624152
312678,2.22044604925031e-16
155576,0.494064976934427
305684,0.359573846754839
242717,0.161119950641818
191103,0.116086040445696
211445,0.109404087376383
127263,0.305928538985833
380046,0.235322435632859
188488,2.74798564675248e-12
366956,0.999999999998079
119508,0.187784080124863
334181,0.17872876242433
381073,0.999999999999292
47299,0.407161685480531
347909,6.80505844441115e-13
266227,0.136358883969871
189404,0.256101858960809
228385,2.57828659241189e-12
381110,4.28679924214495e-12
189328,0.103119420202699
184127,2.22044604925031e-16
236575,0.1697227930719
378872,2.22044604925031e-16
52180,0.22448455242841
265798,0.410347228972098
106284,0.338931567457113
353516,0.602426300606769
9790,6.01375334411271e-12
90378,0.266222347973582
137065,0.184184327688756
115003,0.209317589067045
298297,2.22044604925031e-16
285808,3.59194538717442e-12
13232,0.999999994632402
155356,0.127259625168329
251063,0.999999999997843
176082,2.00072967760595e-12
342429,0.344128968671093
94239,0.18371478421665
61939,0.179256422406525
49872,0.238035800965579
251363,0.256127491584986
249683,0.507268958116009
217588,5.82575057174876e-13
278148,5.1127309916521e-12
